"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.26970537938476e-258,1.22015701751335,0.589,0.687,1.9265104095335e-253,"0","EIF3A"
4.06409751717738e-255,1.72245711044069,0.264,0.121,2.39456625712091e-250,"0","PTMAP2"
1.1920082507513e-253,1.61197654836747,0.478,0.437,7.02331261342668e-249,"0","SEC61G"
1.7605313360822e-250,0.267326213959402,0.143,0.356,1.03730506321963e-245,"0","EIF2S2"
7.3511045846883e-250,0.281481629696111,0.136,0.343,4.33127082129835e-245,"0","CAPZA2"
6.83083915700748e-247,1.7352612201283,0.349,0.222,4.0247304313088e-242,"0","UBAP2L"
5.43308159565643e-245,2.2032422682986,0.281,0.153,3.20117167616077e-240,"0","RPL36AP37"
1.78286975285116e-243,0.30906892555078,0.189,0.442,1.0504668583799e-238,"0","CCT4"
7.01208130197167e-243,1.36980332450125,0.531,0.547,4.13151830312171e-238,"0","CNBP"
4.28317417973407e-240,0.962391170047841,0.626,0.782,2.52364622669931e-235,"0","RPL38"
1.21429946941683e-238,0.569921096866681,0.785,0.934,7.15465247380397e-234,"0","RPL24"
3.66226660068038e-238,0.28448623948709,0.115,0.297,2.15780748112088e-233,"0","SRPK2"
1.13217053882943e-237,0.278359157884214,0.098,0.266,6.670748814783e-233,"0","TRIB1"
2.24996897890697e-233,0.358205591245157,0.135,0.333,1.32568172237199e-228,"0","UBE2D2"
6.42648363621685e-233,0.251817697793082,0.128,0.318,3.78648415845897e-228,"0","OGA"
1.27340917209148e-232,2.07560701498725,0.274,0.148,7.50292684196299e-228,"0","RSBN1"
1.92650807917765e-232,0.311839093397185,0.108,0.284,1.13509856025147e-227,"0","SBDS"
6.75838125954378e-232,0.364776581292339,0.163,0.386,3.9820382381232e-227,"0","LMAN1"
2.169761658159e-229,0.349285686369039,0.97,0.994,1.27842356898729e-224,"0","RPS8"
3.21391882338962e-227,0.329020278461732,0.149,0.356,1.89364097074117e-222,"0","AFDN"
6.38354936178569e-227,0.305564668510178,0.113,0.288,3.76118728396413e-222,"0","REXO2"
2.75732114245113e-225,1.46626428422039,0.492,0.477,1.6246136171322e-220,"0","SF3B1"
4.48768861501606e-225,0.285533174975462,0.143,0.343,2.64414613196747e-220,"0","EEA1"
1.30021554635225e-223,0.317512141725822,0.178,0.409,7.66086999910745e-219,"0","PICALM"
2.64271850113114e-220,0.261007516269662,0.248,0.544,1.55708974086647e-215,"0","SEPTIN7"
2.1048681878552e-219,0.35904843215257,0.129,0.316,1.24018833628428e-214,"0","CAPZA1"
2.34058494865926e-215,0.406331260062874,0.177,0.404,1.37907265175004e-210,"0","ARF4"
3.24902321251406e-214,0.414754836946174,0.098,0.257,1.91432447681329e-209,"0","LARP1"
1.4652028803387e-213,0.271361413662957,0.1,0.259,8.63297537095562e-209,"0","RPS27L"
1.50584600083259e-212,0.530790285363948,0.798,0.942,8.87244463690564e-208,"0","RPLP2"
1.93696567835518e-212,0.330417859669087,0.17,0.389,1.14126017768687e-207,"0","ACTR3"
