"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EMC4",1.2093568115976e-107,0.526266899511485,0.255,0.115,7.12553033393306e-103,"3","EMC4"
"TAF7",7.06800621147329e-107,0.397888711247954,0.26,0.118,4.16446925980006e-102,"3","TAF7"
"EPC1",4.03364893460346e-106,0.310764978700726,0.252,0.112,2.37662595226836e-101,"3","EPC1"
"VPS28",1.04940753609178e-104,0.316430372789025,0.284,0.134,6.18310920265279e-100,"3","VPS28"
"EPS8",1.43931724833096e-102,0.589632881338937,0.26,0.121,8.480457227166e-98,"3","EPS8"
"PPP1CA",2.94788880180224e-102,0.333928247531937,0.253,0.115,1.73689608202188e-97,"3","PPP1CA"
"BNIP3L",3.73218299294766e-102,0.252393976838623,0.277,0.13,2.19900221944476e-97,"3","BNIP3L"
"SUMO1",7.43331182922064e-102,0.271097169004817,0.271,0.126,4.3797073297768e-97,"3","SUMO1"
"TMED10",1.1265381006043e-100,0.303140084802276,0.269,0.126,6.63756248876053e-96,"3","TMED10"
"GLRX3",3.37585976940072e-100,0.276026060628162,0.254,0.116,1.9890565761309e-95,"3","GLRX3"
"TEAD1",2.86501466828889e-98,0.259227778693434,0.277,0.132,1.68806664255581e-93,"3","TEAD1"
"TUT7",1.76768811405583e-93,0.263864336833273,0.271,0.13,1.0415218368017e-88,"3","TUT7"
"RPS17",1.89616704239601e-88,0.254678411337787,0.918,0.544,1.11722162137973e-83,"3","RPS17"
"GABARAPL2",2.37808314217389e-88,0.314937038773387,0.251,0.121,1.40116658736885e-83,"3","GABARAPL2"
"BRI3",1.32456486721704e-86,0.310551604084351,0.26,0.127,7.80433619764277e-82,"3","BRI3"
"ATP61",0,1.76830800886778,0.978,0.294,0,"4","ATP6"
"RPS15A1",0,1.8954697558465,0.993,0.318,0,"4","RPS15A"
"CYTB1",0,2.04060847892747,0.994,0.321,0,"4","CYTB"
"NQO11",0,2.20811311000863,0.908,0.238,0,"4","NQO1"
"RPL7A1",0,2.10617219758609,0.999,0.331,0,"4","RPL7A"
"RPL291",0,1.87634111166223,0.99,0.322,0,"4","RPL29"
"TKT1",0,2.05320232319464,0.993,0.329,0,"4","TKT"
"ND41",0,1.7234056074318,0.994,0.333,0,"4","ND4"
"ND4L1",0,1.84044027680134,0.922,0.261,0,"4","ND4L"
"COX31",0,1.9509504389844,0.994,0.335,0,"4","COX3"
"CALML31",0,1.62061782308103,0.957,0.299,0,"4","CALML3"
"ANXA21",0,1.58357633191152,0.977,0.322,0,"4","ANXA2"
"TMSB4X1",0,1.28587014481573,0.972,0.322,0,"4","TMSB4X"
"RPS22",0,2.03331704404469,0.997,0.349,0,"4","RPS2"
"ND51",0,1.61869300555409,0.926,0.279,0,"4","ND5"
"B2M1",0,1.45563419098197,0.938,0.301,0,"4","B2M"
"TXN1",0,1.9282461452252,0.998,0.361,0,"4","TXN"
"SLC7A111",0,2.30196825336292,0.849,0.214,0,"4","SLC7A11"
"STK17A1",0,2.13751935951413,0.88,0.247,0,"4","STK17A"
"RPL23A1",0,1.77647561620213,0.906,0.274,0,"4","RPL23A"
"COX21",0,2.20615356595848,0.996,0.367,0,"4","COX2"
"SNHG291",0,2.07303752207428,0.87,0.241,0,"4","SNHG29"
"RPL61",0,1.82935545843388,0.986,0.361,0,"4","RPL6"
"ND31",0,1.66106509061133,0.882,0.266,0,"4","ND3"
"KRT171",0,0.943760211072914,0.958,0.342,0,"4","KRT17"
"IFI271",0,1.79121699236403,0.888,0.274,0,"4","IFI27"
"MIR205HG1",0,1.82531233149909,0.878,0.264,0,"4","MIR205HG"
"CD441",0,1.43006373298669,0.917,0.307,0,"4","CD44"
"KRT191",0,1.37417511898064,0.898,0.29,0,"4","KRT19"
"ANXA12",0,1.29892488692395,0.97,0.362,0,"4","ANXA1"
"S100A21",0,1.40078794972673,0.993,0.389,0,"4","S100A2"
"HSPB11",0,1.35121845498903,0.894,0.293,0,"4","HSPB1"
"FAM3C1",0,1.50304092909127,0.882,0.283,0,"4","FAM3C"
"MYL12B1",0,1.60263151723858,0.899,0.303,0,"4","MYL12B"
"ITM2B1",0,1.48852764900764,0.899,0.305,0,"4","ITM2B"
"NEAT11",0,0.942448872388499,0.891,0.298,0,"4","NEAT1"
"S100A141",0,1.22286637838798,0.885,0.292,0,"4","S100A14"
"ATF31",0,1.62349598695403,0.862,0.271,0,"4","ATF3"
"PERP1",0,1.13936310437528,0.878,0.291,0,"4","PERP"
"ASPH1",0,2.48571386520166,0.769,0.185,0,"4","ASPH"
"RUNX11",0,1.91590337976706,0.829,0.246,0,"4","RUNX1"
"LIMA11",0,1.53170466371893,0.861,0.279,0,"4","LIMA1"
"TM4SF11",0,1.44431262157542,0.857,0.275,0,"4","TM4SF1"
"AKR1C21",0,1.62764697449518,0.811,0.233,0,"4","AKR1C2"
"GAS51",0,1.89352058691939,0.805,0.227,0,"4","GAS5"
"ITGB61",0,1.91238621217842,0.815,0.238,0,"4","ITGB6"
"AREG1",0,2.07466257869661,0.792,0.22,0,"4","AREG"
"SPATS2L1",0,1.87892360502054,0.807,0.235,0,"4","SPATS2L"
"TNFRSF12A1",0,1.74156225211533,0.826,0.257,0,"4","TNFRSF12A"
"FXYD51",0,1.69171954346737,0.824,0.256,0,"4","FXYD5"
"RPS261",0,1.76037585276724,0.823,0.256,0,"4","RPS26"
"ITGB81",0,1.9676386749475,0.782,0.219,0,"4","ITGB8"
"TPM41",0,1.34904398216366,0.868,0.306,0,"4","TPM4"
"CAST1",0,1.44133299749849,0.837,0.275,0,"4","CAST"
"MYL12A1",0,1.7116569807954,0.809,0.248,0,"4","MYL12A"
"ALCAM1",0,1.29511203564604,0.862,0.301,0,"4","ALCAM"
"RPSA1",0,1.57456139404786,0.971,0.412,0,"4","RPSA"
"ZFAS11",0,1.53786635566548,0.804,0.248,0,"4","ZFAS1"
"DST1",0,1.87805908745256,0.992,0.436,0,"4","DST"
"KYNU1",0,1.78295653621801,0.774,0.22,0,"4","KYNU"
"CMTM61",0,2.3378476304601,0.747,0.194,0,"4","CMTM6"
"RND31",0,1.14070876415467,0.855,0.303,0,"4","RND3"
"TNFSF101",0,1.41768690448868,0.821,0.269,0,"4","TNFSF10"
"CAV11",0,2.06393855013647,0.784,0.234,0,"4","CAV1"
"RPL13A1",0,1.66619747180619,0.998,0.449,0,"4","RPL13A"
"S100A111",0,1.24328289974941,0.992,0.443,0,"4","S100A11"
"TACSTD21",0,0.800370759396276,0.843,0.294,0,"4","TACSTD2"
"TXNDC171",0,1.67870611345855,0.793,0.245,0,"4","TXNDC17"
"ENO11",0,1.34722812520116,0.893,0.345,0,"4","ENO1"
"MDK1",0,1.45594237474862,0.814,0.266,0,"4","MDK"
"EHBP11",0,1.79029211164442,0.789,0.246,0,"4","EHBP1"
"ND21",0,1.56739085281164,0.795,0.254,0,"4","ND2"
"MARCKS1",0,1.43739849495591,0.87,0.33,0,"4","MARCKS"
"FXYD31",0,1.32072275683559,0.807,0.269,0,"4","FXYD3"
"KRT181",0,1.86744337718492,0.757,0.221,0,"4","KRT18"
"IFITM31",0,1.77333859865038,0.762,0.227,0,"4","IFITM3"
"RPL31",0,1.36469783980876,0.984,0.449,0,"4","RPL3"
"ND11",0,1.6003685946068,0.768,0.237,0,"4","ND1"
"TPI11",0,1.59054680058565,0.79,0.259,0,"4","TPI1"
"MT2A1",0,0.963083921026988,0.846,0.316,0,"4","MT2A"
"AMIGO21",0,2.6689815897333,0.657,0.127,0,"4","AMIGO2"
"THBS11",0,2.60077893597375,0.669,0.14,0,"4","THBS1"
"EZR1",0,1.20608096659596,0.841,0.312,0,"4","EZR"
"RASAL21",0,2.00838862209464,0.737,0.211,0,"4","RASAL2"
"DSTN1",0,1.50281621709452,0.785,0.264,0,"4","DSTN"
"TXNRD11",0,1.14086600343027,0.889,0.368,0,"4","TXNRD1"
"CALD11",0,1.27412459191466,0.886,0.366,0,"4","CALD1"
"FHOD31",0,1.85411877472712,0.712,0.194,0,"4","FHOD3"
"MAML21",0,2.14293194006823,0.709,0.191,0,"4","MAML2"
"SQSTM11",0,1.3595389271818,0.831,0.315,0,"4","SQSTM1"
"LAMB31",0,0.907668673467121,0.801,0.287,0,"4","LAMB3"
"COX4I11",0,1.31752864746636,0.788,0.276,0,"4","COX4I1"
"FTL1",0,1.85934316996972,0.999,0.488,0,"4","FTL"
"ZSWIM61",0,1.36556898637923,0.799,0.291,0,"4","ZSWIM6"
"RPS291",0,1.67115931041981,0.734,0.231,0,"4","RPS29"
"RPS161",0,1.25108186403079,0.978,0.48,0,"4","RPS16"
"NPC21",0,1.55927363521344,0.737,0.241,0,"4","NPC2"
"PDLIM11",0,1.56903894352858,0.726,0.23,0,"4","PDLIM1"
"GPX21",0,1.95900580031878,0.671,0.178,0,"4","GPX2"
"LDHB1",0,2.29963585338038,0.643,0.15,0,"4","LDHB"
"ZFPM2-AS11",0,1.64610262548818,0.715,0.226,0,"4","ZFPM2-AS1"
"CTSD1",0,2.27474314030763,0.64,0.154,0,"4","CTSD"
"LIMS11",0,1.5893221240554,0.715,0.23,0,"4","LIMS1"
"APLP21",0,1.20201734970767,0.79,0.308,0,"4","APLP2"
"RPL41",0,0.986099182562645,0.909,0.428,0,"4","RPL4"
"PTK21",0,1.22159119031665,0.755,0.274,0,"4","PTK2"
"PPIA1",0,2.0075420828753,0.661,0.182,0,"4","PPIA"
"IER31",0,1.66329344711266,0.714,0.235,0,"4","IER3"
"PPIB1",0,1.27129040581351,0.761,0.284,0,"4","PPIB"
"NRG11",0,2.27014790313957,0.638,0.162,0,"4","NRG1"
"COX11",0,1.81097879018221,0.996,0.521,0,"4","COX1"
"EXT11",0,0.987724582236995,0.962,0.487,0,"4","EXT1"
"TALDO11",0,1.87554595376689,0.661,0.187,0,"4","TALDO1"
"NRIP11",0,0.937220602586242,0.83,0.356,0,"4","NRIP1"
"DSP1",0,0.692133918809414,0.735,0.262,0,"4","DSP"
"COL17A11",0,1.37896738804481,0.711,0.239,0,"4","COL17A1"
"BST21",0,1.93501289889601,0.655,0.185,0,"4","BST2"
"SET1",0,1.03772104291343,0.819,0.349,0,"4","SET"
"SRP141",0,1.74861601293922,0.677,0.209,0,"4","SRP14"
"GSTP11",0,0.879859208668339,0.973,0.505,0,"4","GSTP1"
"SERPINB51",0,1.19199701838025,0.721,0.255,0,"4","SERPINB5"
"RPS251",0,0.883814270338008,0.857,0.393,0,"4","RPS25"
"SVIL1",0,1.6579191091852,0.667,0.204,0,"4","SVIL"
"PTHLH1",0,1.69560560710389,0.658,0.195,0,"4","PTHLH"
"TINAGL11",0,1.49507804232965,0.705,0.242,0,"4","TINAGL1"
"RIMS21",0,1.51306020137887,0.684,0.223,0,"4","RIMS2"
"EEF1B21",0,0.994979320209847,0.771,0.311,0,"4","EEF1B2"
"ENAH1",0,1.71676803431238,0.651,0.191,0,"4","ENAH"
"GCLM1",0,1.59154176299422,0.661,0.201,0,"4","GCLM"
"PVT11",0,2.15517192272686,0.616,0.156,0,"4","PVT1"
"APP1",0,1.00362148611656,0.781,0.322,0,"4","APP"
"LPCAT21",0,1.90465919429534,0.635,0.176,0,"4","LPCAT2"
"INPP4B1",0,1.01514534865413,0.717,0.259,0,"4","INPP4B"
"HNRNPA11",0,1.17790592067762,0.741,0.285,0,"4","HNRNPA1"
"DDX211",0,1.90939597160387,0.632,0.176,0,"4","DDX21"
"CDK61",0,1.53735450678986,0.678,0.223,0,"4","CDK6"
"NDUFA131",0,1.82408722760955,0.649,0.194,0,"4","NDUFA13"
"PALLD1",0,1.14385224749702,0.733,0.278,0,"4","PALLD"
"NFE2L21",0,1.50013461094676,0.69,0.236,0,"4","NFE2L2"
"NDUFS51",0,2.12559030919096,0.619,0.165,0,"4","NDUFS5"
"RTN41",0,1.20686156874266,0.734,0.281,0,"4","RTN4"
"WWTR11",0,1.47928495490945,0.671,0.22,0,"4","WWTR1"
"DHRS31",0,1.55725347641767,0.671,0.22,0,"4","DHRS3"
"PKM1",0,0.884119667361303,0.798,0.348,0,"4","PKM"
"KRT51",0,1.33445184136083,0.662,0.213,0,"4","KRT5"
"CTSC1",0,1.33361123488262,0.65,0.201,0,"4","CTSC"
"TSPO1",0,1.67406937605744,0.651,0.204,0,"4","TSPO"
"EGFR1",0,1.56688418416253,0.657,0.21,0,"4","EGFR"
"CEBPD1",0,1.96450312312426,0.619,0.172,0,"4","CEBPD"
"SLC3A21",0,1.71977645271243,0.64,0.194,0,"4","SLC3A2"
"SFN1",0,0.864241502294947,0.733,0.287,0,"4","SFN"
"FHL21",0,1.66130004923157,0.64,0.199,0,"4","FHL2"
"UQCRH1",0,1.61550834291719,0.639,0.198,0,"4","UQCRH"
"RSL1D11",0,2.29815003279265,0.58,0.141,0,"4","RSL1D1"
"LDHA1",0,1.00271598865265,0.747,0.309,0,"4","LDHA"
"EREG1",0,1.76280287210829,0.624,0.189,0,"4","EREG"
"DGKH1",0,1.71882013902232,0.632,0.198,0,"4","DGKH"
"GAPDH1",0,1.29060846697592,0.996,0.563,0,"4","GAPDH"
"TBL1XR11",0,1.65298410099035,0.627,0.196,0,"4","TBL1XR1"
"LY6E1",0,1.61834085562455,0.633,0.203,0,"4","LY6E"
"LINC006731",0,1.39922530654161,0.645,0.216,0,"4","LINC00673"
"RABGAP1L1",0,1.66557742454948,0.631,0.203,0,"4","RABGAP1L"
"IGF2BP21",0,1.10052122716677,0.691,0.265,0,"4","IGF2BP2"
"FAT11",0,1.38247274554066,0.651,0.226,0,"4","FAT1"
"RAC11",0,0.927581538113089,0.724,0.299,0,"4","RAC1"
"AOPEP1",0,2.03727502633807,0.582,0.158,0,"4","AOPEP"
"BICD11",0,1.76511603339976,0.606,0.185,0,"4","BICD1"
"ANKRD281",0,2.1212672481579,0.556,0.137,0,"4","ANKRD28"
"COX6C1",0,1.84014786932917,0.592,0.175,0,"4","COX6C"
"AKR1C31",0,1.59871261050593,0.585,0.168,0,"4","AKR1C3"
"TRIO1",0,1.11661347057584,0.691,0.274,0,"4","TRIO"
"TMBIM61",0,1.33426802820247,0.652,0.236,0,"4","TMBIM6"
"PATJ1",0,1.54989459803375,0.618,0.206,0,"4","PATJ"
"PDE4D1",0,1.18244631104006,0.643,0.232,0,"4","PDE4D"
"PTTG1IP1",0,2.03708146746692,0.566,0.155,0,"4","PTTG1IP"
"RPL221",0,0.977312744845203,0.692,0.281,0,"4","RPL22"
"PTGR11",0,2.07764521179814,0.547,0.137,0,"4","PTGR1"
"XRCC51",0,1.75897862935568,0.588,0.179,0,"4","XRCC5"
"PEBP11",0,2.22995065866033,0.533,0.126,0,"4","PEBP1"
"GOLGB11",0,1.33602703203902,0.624,0.22,0,"4","GOLGB1"
"EEF1D1",0,1.27748163457375,0.628,0.227,0,"4","EEF1D"
"ADH51",0,1.72706750235196,0.562,0.161,0,"4","ADH5"
"RBMS31",0,2.0525038561566,0.555,0.155,0,"4","RBMS3"
"ACTG11",0,1.12355664294365,1,0.601,0,"4","ACTG1"
"MBNL21",0,1.74215411411928,0.548,0.15,0,"4","MBNL2"
"MAP41",0,1.51122721733837,0.601,0.203,0,"4","MAP4"
"SNCG1",0,1.46686325892337,0.587,0.194,0,"4","SNCG"
"CAV21",0,1.75229115707686,0.574,0.181,0,"4","CAV2"
"S100A161",0,1.22020986613015,0.621,0.231,0,"4","S100A16"
"DCBLD21",0,1.5804011171167,0.566,0.176,0,"4","DCBLD2"
"RNF71",0,1.73819216142074,0.547,0.163,0,"4","RNF7"
"TPST11",0,1.46680646329845,0.576,0.192,0,"4","TPST1"
"LPP1",0,1.18648241029517,0.614,0.232,0,"4","LPP"
"CTSB1",0,1.39633454231246,0.586,0.205,0,"4","CTSB"
"NEDD91",0,1.7058900527316,0.542,0.163,0,"4","NEDD9"
"FYB11",0,1.15519086214061,0.591,0.212,0,"4","FYB1"
"ACTN41",0,1.13970381529965,0.617,0.24,0,"4","ACTN4"
"SYNE21",0,1.18691037218476,0.591,0.214,0,"4","SYNE2"
"DUSP11",0,1.46984719601855,0.567,0.191,0,"4","DUSP1"
"PARD31",0,1.28453988648907,0.588,0.213,0,"4","PARD3"
"MZT2B1",0,1.94811534957867,0.535,0.16,0,"4","MZT2B"
"IFI161",0,1.81656397311302,0.54,0.165,0,"4","IFI16"
"PLP21",0,1.72150875571471,0.546,0.172,0,"4","PLP2"
"OCIAD21",0,1.50669746785171,0.562,0.188,0,"4","OCIAD2"
"CDK141",0,1.08514558875935,0.58,0.206,0,"4","CDK14"
"PSAP1",0,1.56466521822284,0.565,0.191,0,"4","PSAP"
"RNR11",0,1.26467788928029,0.996,0.623,0,"4","RNR1"
"CAP11",0,1.30507989834674,0.582,0.21,0,"4","CAP1"
"COX7A21",0,1.45560487492744,0.56,0.189,0,"4","COX7A2"
"TENM21",0,1.39049204785179,0.557,0.186,0,"4","TENM2"
"KDELR11",0,1.23750028275269,0.587,0.216,0,"4","KDELR1"
"MT1E1",0,1.17405599934448,0.59,0.219,0,"4","MT1E"
"SLC25A61",0,1.99434866951295,0.515,0.145,0,"4","SLC25A6"
"CSTB1",0,1.44106075735121,0.551,0.182,0,"4","CSTB"
"CHCHD21",0,1.47853301236026,0.553,0.184,0,"4","CHCHD2"
"PSD31",0,1.86757555922232,0.521,0.152,0,"4","PSD3"
"AKR1C11",0,1.35466880139309,0.535,0.167,0,"4","AKR1C1"
"RPL10A1",0,0.797010729022877,0.989,0.622,0,"4","RPL10A"
"ITGA21",0,1.16629068309856,0.579,0.212,0,"4","ITGA2"
"ADK1",0,1.41506532508775,0.564,0.197,0,"4","ADK"
"CYBA1",0,1.80088558305117,0.514,0.148,0,"4","CYBA"
"KRT82",0,1.83939513657059,0.513,0.148,0,"4","KRT8"
"SNHG71",0,2.28973875883756,0.475,0.111,0,"4","SNHG7"
"RPL35",0,0.917345866384781,0.985,0.621,0,"4","RPL35"
"PRDX61",0,1.10047865181818,0.576,0.212,0,"4","PRDX6"
"PPFIBP11",0,1.16477578613209,0.586,0.224,0,"4","PPFIBP1"
"TNC1",0,2.03898624941564,0.494,0.132,0,"4","TNC"
"COMMD61",0,1.8293954136629,0.516,0.155,0,"4","COMMD6"
"CLIP41",0,2.06747322185911,0.494,0.134,0,"4","CLIP4"
"DLG11",0,1.38714601170522,0.551,0.192,0,"4","DLG1"
"NDFIP21",0,1.76616812322737,0.521,0.162,0,"4","NDFIP2"
"FBXO321",0,2.06668374344455,0.496,0.138,0,"4","FBXO32"
"SRI1",0,1.62613827618327,0.511,0.154,0,"4","SRI"
"PGD1",0,1.86091203850414,0.498,0.141,0,"4","PGD"
"EIF4G31",0,1.86317405015866,0.498,0.142,0,"4","EIF4G3"
"MYADM1",0,1.60596144904682,0.526,0.172,0,"4","MYADM"
"GRIP11",0,1.29066194964938,0.543,0.189,0,"4","GRIP1"
"DSC31",0,1.17737218322991,0.566,0.212,0,"4","DSC3"
"NHSL11",0,1.86245973708061,0.506,0.152,0,"4","NHSL1"
"SPINT21",0,1.32926290048341,0.556,0.203,0,"4","SPINT2"
"KRT81",0,1.41806572244854,0.491,0.138,0,"4","KRT81"
"CBR11",0,1.6542389893126,0.504,0.152,0,"4","CBR1"
"PHPT11",0,2.16889271866931,0.477,0.125,0,"4","PHPT1"
"ARPC51",0,1.11963542343976,0.555,0.205,0,"4","ARPC5"
"GLUL1",0,2.08129526986944,0.473,0.123,0,"4","GLUL"
"ATP5IF11",0,1.92861935526599,0.486,0.136,0,"4","ATP5IF1"
"GOLGA41",0,1.38464361672459,0.536,0.188,0,"4","GOLGA4"
"MTHFD1L1",0,1.86109620286552,0.49,0.142,0,"4","MTHFD1L"
"ARPC5L1",0,1.50222124298489,0.518,0.171,0,"4","ARPC5L"
"SNHG61",0,2.05430635361237,0.473,0.127,0,"4","SNHG6"
"AP2S11",0,1.59540323273766,0.495,0.151,0,"4","AP2S1"
"LITAF1",0,1.76204662191854,0.498,0.155,0,"4","LITAF"
"SIPA1L11",0,1.39902704467415,0.52,0.178,0,"4","SIPA1L1"
"MAP3K41",0,1.63865639339703,0.485,0.143,0,"4","MAP3K4"
"CENPW1",0,1.31834567764536,0.525,0.185,0,"4","CENPW"
"ST131",0,1.25918183965529,0.513,0.174,0,"4","ST13"
"LOC1249002161",0,1.98707286924787,0.461,0.123,0,"4","LOC124900216"
"KIAA12171",0,1.42813582694741,0.52,0.182,0,"4","KIAA1217"
"SLC38A11",0,1.52785246034824,0.506,0.169,0,"4","SLC38A1"
"REEP31",0,1.66317205675458,0.49,0.153,0,"4","REEP3"
"CD1511",0,1.49308245944897,0.509,0.177,0,"4","CD151"
"IL1RAP1",0,1.84728526658344,0.464,0.132,0,"4","IL1RAP"
"WDR431",0,1.12442844956549,0.496,0.164,0,"4","WDR43"
"LOC1079863241",0,1.99257499652434,0.462,0.131,0,"4","LOC107986324"
"GEM1",0,1.49729142862176,0.487,0.156,0,"4","GEM"
"SIK31",0,1.3030259842219,0.513,0.183,0,"4","SIK3"
"CNN21",0,1.7707439640776,0.478,0.148,0,"4","CNN2"
"ATP6V0E11",0,1.61363675653524,0.489,0.159,0,"4","ATP6V0E1"
"HSPA1A1",0,1.54114057238729,0.495,0.166,0,"4","HSPA1A"
"GSTO11",0,1.47570284508882,0.5,0.172,0,"4","GSTO1"
"ANXA81",0,1.73258293563691,0.473,0.146,0,"4","ANXA8"
"BHLHE411",0,2.2920785389872,0.432,0.108,0,"4","BHLHE41"
"SERINC21",0,1.69144185764397,0.478,0.156,0,"4","SERINC2"
"KLHL51",0,1.62424974619035,0.481,0.161,0,"4","KLHL5"
"PAWR1",0,1.50398930614354,0.488,0.169,0,"4","PAWR"
"FHIP1A1",0,1.70315030924053,0.461,0.143,0,"4","FHIP1A"
"VDAC11",0,1.47856895291456,0.458,0.14,0,"4","VDAC1"
"IGFBP61",0,1.60520858533383,0.458,0.141,0,"4","IGFBP6"
"NDUFA111",0,1.87560699599958,0.45,0.133,0,"4","NDUFA11"
"LIMCH1",0,3.65054455974571,0.354,0.038,0,"4","LIMCH1"
"PPDPF1",0,1.61411848874006,0.468,0.153,0,"4","PPDPF"
"EFEMP11",0,2.4105804537318,0.407,0.092,0,"4","EFEMP1"
"SEPTIN101",0,1.67527899285149,0.449,0.135,0,"4","SEPTIN10"
"RPL181",0,0.776144329230414,0.995,0.681,0,"4","RPL18"
"PAM1",0,1.31474570278885,0.465,0.152,0,"4","PAM"
"TAF1D1",0,1.53851399199918,0.461,0.149,0,"4","TAF1D"
"RGCC1",0,1.97720427467256,0.426,0.115,0,"4","RGCC"
"PPA11",0,1.88224124286056,0.433,0.122,0,"4","PPA1"
"EFNA51",0,1.44604889671329,0.454,0.144,0,"4","EFNA5"
"CLDN11",0,1.7574266567078,0.438,0.129,0,"4","CLDN1"
"GUK11",0,1.52704710176421,0.47,0.161,0,"4","GUK1"
"FAM20C1",0,1.81130798249228,0.436,0.128,0,"4","FAM20C"
"PTPN141",0,1.83250721230606,0.429,0.122,0,"4","PTPN14"
"CD811",0,1.47916745628553,0.467,0.161,0,"4","CD81"
"PRKDC1",0,2.04866956431175,0.411,0.106,0,"4","PRKDC"
"NDUFA41",0,1.95510444221056,0.432,0.127,0,"4","NDUFA4"
"TSTD11",0,1.99112516657515,0.425,0.12,0,"4","TSTD1"
"PARK71",0,1.67814460174148,0.438,0.133,0,"4","PARK7"
"PYCARD1",0,1.87187791710508,0.432,0.128,0,"4","PYCARD"
"AHR1",0,1.61181269299085,0.437,0.135,0,"4","AHR"
"CBX31",0,1.38134816032633,0.446,0.145,0,"4","CBX3"
"ATP5F1D1",0,1.80309535124486,0.436,0.135,0,"4","ATP5F1D"
"HMGN11",0,1.90984330903259,0.425,0.125,0,"4","HMGN1"
"MALAT11",0,1.18391378560626,0.998,0.699,0,"4","MALAT1"
"TMEM14C1",0,1.88445329001277,0.424,0.127,0,"4","TMEM14C"
"NINJ11",0,1.96199047486277,0.408,0.116,0,"4","NINJ1"
"HADHA1",0,1.60501355683848,0.421,0.129,0,"4","HADHA"
"DMKN1",0,2.03687111010065,0.397,0.106,0,"4","DMKN"
"C19orf531",0,1.76204517516655,0.422,0.134,0,"4","C19orf53"
"LAPTM4B1",0,1.97048410924679,0.393,0.108,0,"4","LAPTM4B"
"VEGFC1",0,1.99853420466117,0.376,0.092,0,"4","VEGFC"
"PUM31",0,1.52470095185674,0.39,0.107,0,"4","PUM3"
"HSBP11",0,1.81538405143287,0.409,0.126,0,"4","HSBP1"
"SLC1A51",0,2.1396491116287,0.374,0.092,0,"4","SLC1A5"
"SLC25A371",0,1.79565892208653,0.391,0.109,0,"4","SLC25A37"
"XRCC61",0,2.00477509550198,0.386,0.106,0,"4","XRCC6"
"MPZL11",0,2.01905970463964,0.379,0.099,0,"4","MPZL1"
"SLC7A51",0,2.03978406939911,0.378,0.099,0,"4","SLC7A5"
"GTPBP41",0,1.79292351545714,0.39,0.111,0,"4","GTPBP4"
"CBLB1",0,1.61645098546609,0.402,0.123,0,"4","CBLB"
"ABCC31",0,1.98632726550965,0.384,0.106,0,"4","ABCC3"
"MRPS341",0,1.83606297707816,0.395,0.117,0,"4","MRPS34"
"TENM31",0,1.90201800131942,0.386,0.109,0,"4","TENM3"
"SRXN11",0,2.26085241594719,0.363,0.087,0,"4","SRXN1"
"FRMD5",0,3.46026232283094,0.313,0.037,0,"4","FRMD5"
"NEDD81",0,1.67639616085248,0.398,0.122,0,"4","NEDD8"
"SEMA4A1",0,2.11682802368278,0.373,0.097,0,"4","SEMA4A"
"G3BP11",0,1.5979896219713,0.392,0.118,0,"4","G3BP1"
"KIF13A1",0,2.00550252458101,0.368,0.095,0,"4","KIF13A"
"URI11",0,1.62182519181084,0.38,0.109,0,"4","URI1"
"SARAF1",0,1.8810566209443,0.385,0.114,0,"4","SARAF"
"UQCRQ1",0,1.72209637769891,0.381,0.111,0,"4","UQCRQ"
"ATP5MJ1",0,1.90224549187723,0.38,0.111,0,"4","ATP5MJ"
"MRPL411",0,1.94135641053692,0.378,0.109,0,"4","MRPL41"
"OAT",0,2.15009921671795,0.347,0.08,0,"4","OAT"
"TCEAL41",0,1.90235396569608,0.378,0.112,0,"4","TCEAL4"
"RPL391",0,1.82048531799186,0.374,0.109,0,"4","RPL39"
"PLPP21",0,2.028192150745,0.358,0.1,0,"4","PLPP2"
"DUT",0,2.48389277060503,0.329,0.073,0,"4","DUT"
"GLO11",0,1.94060639158867,0.355,0.099,0,"4","GLO1"
"OSBPL1A1",0,1.83206385884024,0.353,0.098,0,"4","OSBPL1A"
"CTNNAL1",0,2.07586040192939,0.328,0.074,0,"4","CTNNAL1"
"NIFK1",0,2.10002628698197,0.345,0.091,0,"4","NIFK"
"TMEM1231",0,1.91590702072388,0.351,0.098,0,"4","TMEM123"
"TRIM16L",0,2.26764038900682,0.332,0.08,0,"4","TRIM16L"
"ATP5MF1",0,1.96704186002066,0.351,0.099,0,"4","ATP5MF"
"SNHG161",0,2.14570422861098,0.337,0.088,0,"4","SNHG16"
"DCBLD1",0,2.53731743290135,0.303,0.056,0,"4","DCBLD1"
"ZNF7821",0,2.05205892563751,0.337,0.094,0,"4","ZNF782"
"LOC101927136",0,2.45048448785226,0.296,0.068,0,"4","LOC101927136"
"NDUFAF2",0,2.16817608999255,0.289,0.064,0,"4","NDUFAF2"
"CMTM8",0,2.60203913717401,0.278,0.06,0,"4","CMTM8"
"RPS27A",0,0.645706792173375,0.996,0.791,0,"4","RPS27A"
"LRIG3",0,2.3107956625506,0.258,0.057,0,"4","LRIG3"
"RPLP11",0,0.988083341776066,0.999,0.812,0,"4","RPLP1"
"RPL12",0,0.655874358087422,0.996,0.817,0,"4","RPL12"
"RNR21",0,1.20075343029684,0.997,0.937,0,"4","RNR2"
