"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GPX1",4.24189796985652e-196,1.10294176518113,0.38,0.151,2.49932628383946e-191,"4","GPX1"
"ARPC4",5.72270753745455e-196,1.50918936434526,0.273,0.089,3.37181928106822e-191,"4","ARPC4"
"SELENOH",6.00208286099023e-196,1.33694729184265,0.321,0.116,3.53642722169545e-191,"4","SELENOH"
"TUBA1B",7.04851348672548e-196,0.68265358006015,0.564,0.258,4.15298414637866e-191,"4","TUBA1B"
"CMIP",7.40414628926817e-196,0.784859562179911,0.468,0.201,4.3625229936368e-191,"4","CMIP"
"UQCR10",8.9689043510436e-196,1.11396977911888,0.348,0.132,5.28447844363489e-191,"4","UQCR10"
"HINT1",1.11804886591851e-195,0.549985170353615,0.828,0.422,6.58754391799188e-191,"4","HINT1"
"MMADHC",2.79909796385415e-195,1.4211724389339,0.316,0.115,1.64922852030286e-190,"4","MMADHC"
"INHBA",1.22526088479132e-194,0.554548982715184,0.73,0.361,7.21923713319045e-190,"4","INHBA"
"SMILR",1.48076118481015e-194,1.22829282260924,0.376,0.149,8.72464490090141e-190,"4","SMILR"
"NDUFB2",1.63509968164242e-194,1.48551252399915,0.256,0.081,9.63400732423715e-190,"4","NDUFB2"
"MAP3K2",3.35103583296578e-194,1.13538820163885,0.338,0.126,1.97443031278344e-189,"4","MAP3K2"
"NEDD4L",3.99440609801765e-194,1.15192110705572,0.373,0.146,2.353504072952e-189,"4","NEDD4L"
"STAU1",5.25219512516883e-194,0.922914970559146,0.391,0.156,3.09459336774948e-189,"4","STAU1"
"DOCK1",9.44922628421372e-194,1.12843715592832,0.341,0.128,5.56748412665872e-189,"4","DOCK1"
"FTH1",1.87467670358841e-193,0.385609497430361,1,0.921,1.10455951375429e-188,"4","FTH1"
"MFF",2.0442890137327e-193,0.989289324585502,0.338,0.124,1.20449508689131e-188,"4","MFF"
"TARS1",2.65907099957365e-193,1.09077796362001,0.335,0.124,1.5667246329488e-188,"4","TARS1"
"INTS6",3.30312896792606e-193,0.905311734590525,0.428,0.178,1.94620358790203e-188,"4","INTS6"
"HLA-E",6.48833954073167e-193,1.15406045173222,0.374,0.147,3.8229296573991e-188,"4","HLA-E"
"ESYT2",1.25945580849174e-192,1.25818488895699,0.291,0.099,7.42071362363335e-188,"4","ESYT2"
"DDX24",1.82207210546615e-192,0.727264336539204,0.464,0.199,1.07356488454065e-187,"4","DDX24"
"RB1",3.57328503999338e-192,1.51195180558149,0.251,0.078,2.1053795455641e-187,"4","RB1"
"PTPN1",4.84757113844085e-192,1.521205122162,0.263,0.085,2.85618891476935e-187,"4","PTPN1"
"ARL6IP4",5.33515408038902e-192,0.95303106753387,0.358,0.137,3.14347278416521e-187,"4","ARL6IP4"
"LAMTOR1",7.66699122035336e-192,1.46568717684889,0.278,0.093,4.5173912270322e-187,"4","LAMTOR1"
"ABL2",1.71411326255724e-191,0.93275315820525,0.381,0.15,1.00995553429873e-186,"4","ABL2"
"IFITM1",2.4062569856693e-191,1.63646521488559,0.269,0.089,1.41776661595635e-186,"4","IFITM1"
"EHMT1",2.84225540433653e-191,1.16000490085835,0.312,0.111,1.67465688423508e-186,"4","EHMT1"
"DCUN1D5",3.58093403261925e-191,0.756956343400434,0.371,0.142,2.10988633201926e-186,"4","DCUN1D5"
"ANXA11",3.61455311678635e-191,1.43452127018124,0.315,0.115,2.12969469641052e-186,"4","ANXA11"
"RBM3",6.52860758239119e-191,1.15718007815008,0.31,0.111,3.84665558754489e-186,"4","RBM3"
"H1-10",7.79491586125963e-191,1.39628074440347,0.31,0.112,4.59276442545417e-186,"4","H1-10"
"C9orf78",2.29166433352047e-190,1.17480438755143,0.282,0.095,1.35024862531026e-185,"4","C9orf78"
"RPS6KA3",2.33810440770802e-190,1.05843534390224,0.366,0.143,1.37761111702157e-185,"4","RPS6KA3"
"RPS10",1.40930926563381e-189,0.547698325019997,0.536,0.239,8.30365019311441e-185,"4","RPS10"
"MICOS10",2.99363226779785e-189,0.939212063200593,0.336,0.124,1.76384813218649e-184,"4","MICOS10"
"CHST11",3.94623991912413e-189,1.24625234918382,0.347,0.134,2.32512456034793e-184,"4","CHST11"
"PRELID1",4.62556086658497e-189,1.50689349722964,0.269,0.089,2.72538046259187e-184,"4","PRELID1"
"MAP4K5",5.15586359834073e-189,1.10623691335715,0.303,0.106,3.03783483214236e-184,"4","MAP4K5"
"CSPP1",6.3259760641252e-189,1.13951964401574,0.272,0.089,3.72726509698257e-184,"4","CSPP1"
"RPL35A",8.24916837285864e-189,0.463603619049839,0.994,0.784,4.86041000528831e-184,"4","RPL35A"
"ME1",1.54712906669054e-187,1.39794538669465,0.254,0.081,9.11568446094069e-183,"4","ME1"
"ATP5PB",2.38966201839489e-187,0.814876581980476,0.346,0.129,1.40798886123827e-182,"4","ATP5PB"
"TMEM87A",8.79754906786865e-187,1.40273110146546,0.294,0.104,5.18351591078821e-182,"4","TMEM87A"
"COX6B1",4.01667186816635e-186,0.61000827455028,0.528,0.238,2.36662306472361e-181,"4","COX6B1"
"TMOD3",7.31551184857218e-186,1.20036281395779,0.348,0.136,4.31029958117873e-181,"4","TMOD3"
"CHMP1B",3.33699709048659e-185,1.30504634727871,0.321,0.12,1.9661586857147e-180,"4","CHMP1B"
"KIAA0232",4.70392328917162e-185,0.960598654068961,0.333,0.124,2.77155160197992e-180,"4","KIAA0232"
"SLC7A1",5.37981802343928e-185,1.46324531228962,0.288,0.102,3.16978877941042e-180,"4","SLC7A1"
"PRDX2",6.83729923973854e-185,0.783492612638653,0.375,0.147,4.02853671205395e-180,"4","PRDX2"
"RAD23B",1.65605759273487e-184,0.569951268563533,0.398,0.159,9.75749133639384e-180,"4","RAD23B"
"LINC-PINT",9.223847735038e-184,1.06021308063069,0.398,0.164,5.43469108548439e-179,"4","LINC-PINT"
"MAP2K2",1.16361481895946e-183,1.4773226958534,0.257,0.084,6.85601851330911e-179,"4","MAP2K2"
"LHFPL2",2.70296445704799e-183,1.36324598784104,0.319,0.12,1.59258665809267e-178,"4","LHFPL2"
"VPS13A",3.04011330308557e-183,1.07334528449406,0.282,0.096,1.79123475817802e-178,"4","VPS13A"
"CDC42EP3",5.5409441552882e-183,1.1721248529018,0.303,0.109,3.26472429629581e-178,"4","CDC42EP3"
"PPP1R2",1.33703410549799e-182,1.43428773427164,0.268,0.091,7.87780494959414e-178,"4","PPP1R2"
"ZFAND3",4.15510953371762e-182,0.531133858529268,0.585,0.271,2.44819053726642e-177,"4","ZFAND3"
"FAM133B",5.20366508114436e-182,1.28129817302673,0.268,0.09,3.06599946581026e-177,"4","FAM133B"
"CHMP2B",9.6131150878401e-181,1.23601463303171,0.302,0.11,5.66404740975539e-176,"4","CHMP2B"
"STOML2",1.18630410304809e-180,1.12080250517803,0.274,0.093,6.98970377515932e-176,"4","STOML2"
"TMED9",1.40483360232495e-180,1.31547056672694,0.302,0.111,8.27727958489859e-176,"4","TMED9"
"CCNY",6.77851164290928e-180,1.2398202803956,0.275,0.094,3.99389906000215e-175,"4","CCNY"
"KRT10",8.00287620668046e-180,1.41679311843634,0.309,0.116,4.71529466097613e-175,"4","KRT10"
"GATAD2A",1.07150367221365e-179,1.26639719703655,0.295,0.106,6.31329963668284e-175,"4","GATAD2A"
"ATF4",3.40272758152596e-179,0.55351827605235,0.509,0.231,2.0048870910351e-174,"4","ATF4"
"EXOC4",5.3664571731284e-179,1.02647062864709,0.347,0.136,3.16191656640725e-174,"4","EXOC4"
"HNRNPC",1.04369467374397e-178,0.432024674299543,0.708,0.349,6.14944901769948e-174,"4","HNRNPC"
"VAMP8",2.67346601750857e-177,1.31839068688168,0.33,0.129,1.57520617751605e-172,"4","VAMP8"
"PPP2R3A",6.49965304506901e-177,1.1927429318033,0.315,0.119,3.82959557415466e-172,"4","PPP2R3A"
"PDCD6",7.16449438507296e-177,1.62095252004274,0.251,0.084,4.22132009168499e-172,"4","PDCD6"
"GDI2",7.49320900096682e-177,0.814509674856415,0.348,0.135,4.41499874336965e-172,"4","GDI2"
"ZYX",1.8143969340032e-176,1.25253997243844,0.329,0.128,1.06904267351469e-171,"4","ZYX"
"LAMA3",2.39913865682649e-176,0.903596595001582,0.407,0.173,1.41357249660217e-171,"4","LAMA3"
"TMCC1",4.75981757365282e-176,1.40281397745837,0.264,0.089,2.80448451439624e-171,"4","TMCC1"
"LRRC8A",4.84285137090759e-176,1.07155399560027,0.336,0.13,2.85340802773875e-171,"4","LRRC8A"
"DIAPH2",4.98351617592192e-176,0.982212700202831,0.321,0.121,2.93628773085319e-171,"4","DIAPH2"
"LRP10",5.03219513588058e-176,1.43873543647394,0.299,0.111,2.96496937406084e-171,"4","LRP10"
"ANAPC16",5.56968760921739e-176,1.36777731106741,0.251,0.082,3.28165993935089e-171,"4","ANAPC16"
"IL20RB",1.35764674858558e-175,1.61563371035253,0.251,0.083,7.99925464266622e-171,"4","IL20RB"
"TMEM59",1.57741508497058e-175,0.626358509123771,0.427,0.182,9.29412968064669e-171,"4","TMEM59"
"TULP4",4.32162405222709e-175,1.36093351436874,0.284,0.102,2.5463008915722e-170,"4","TULP4"
"ATP6V1G1",6.83707740551077e-175,0.501252705806084,0.614,0.294,4.02840600732695e-170,"4","ATP6V1G1"
"COPS9",1.47105233149826e-174,1.18315674714483,0.277,0.097,8.66744033718774e-170,"4","COPS9"
"PLSCR1",1.62696880199726e-174,1.46517440520874,0.285,0.103,9.58610018136789e-170,"4","PLSCR1"
"TSC22D1",1.89221623377747e-174,0.688034555364493,0.436,0.187,1.11489380494169e-169,"4","TSC22D1"
"RSRC1",2.04095638895499e-174,0.635613282616572,0.424,0.18,1.20253150437228e-169,"4","RSRC1"
"GSN",2.96753731860354e-174,1.10809262567455,0.31,0.116,1.74847298812121e-169,"4","GSN"
"LSM7",3.33994594569e-174,0.885894505712587,0.328,0.125,1.96789615120055e-169,"4","LSM7"
"HLA-A",5.27616682753265e-174,1.16512232214903,0.322,0.124,3.10871749478224e-169,"4","HLA-A"
"ATXN10",9.87683828765798e-174,1.05742562031414,0.297,0.108,5.81943311908808e-169,"4","ATXN10"
"CAMSAP2",3.89067986484929e-173,0.810422356429965,0.344,0.133,2.2923885763692e-168,"4","CAMSAP2"
"THOC7",5.61854663201754e-172,0.685899617676121,0.379,0.155,3.31044767558474e-167,"4","THOC7"
"CLIC1",9.8513670252408e-172,0.47308217424609,0.614,0.294,5.80442545127188e-167,"4","CLIC1"
"NAA50",2.03916812161012e-171,0.527661778584922,0.351,0.135,1.20147785725268e-166,"4","NAA50"
"CIB1",2.29403839771531e-171,0.968692645935574,0.384,0.161,1.35164742393386e-166,"4","CIB1"
"SERINC5",4.55460430190998e-171,1.48855845691242,0.27,0.095,2.68357285468536e-166,"4","SERINC5"
"TRAM1",8.57348636021488e-171,0.646327064854059,0.428,0.185,5.05149816343861e-166,"4","TRAM1"
"STAG1",7.84803313636063e-170,0.560684456836367,0.513,0.239,4.62406112394368e-165,"4","STAG1"
"UBAP1",9.35233709246953e-170,0.87854779499189,0.399,0.17,5.51039701488305e-165,"4","UBAP1"
"MYO1D",1.32796720215712e-169,1.15582741880374,0.331,0.13,7.82438275510973e-165,"4","MYO1D"
"RPL21",1.82436484634476e-169,0.490843973269762,0.863,0.477,1.07491576746633e-164,"4","RPL21"
"PSMD9",2.89876025443743e-169,1.37922651891464,0.257,0.088,1.70794954191454e-164,"4","PSMD9"
"ITGA3",3.55686176472063e-169,1.21282752589825,0.335,0.134,2.09570295177339e-164,"4","ITGA3"
"F11R",7.91618157466537e-169,1.26414448054838,0.323,0.126,4.66421418379284e-164,"4","F11R"
"VAV2",1.62284687092776e-168,1.56292291735912,0.254,0.087,9.56181376350637e-164,"4","VAV2"
"MRFAP1",1.91608951479471e-168,0.838985176837331,0.338,0.134,1.12895994211704e-163,"4","MRFAP1"
"WEE1",1.105481442048e-167,1.40385130941464,0.267,0.094,6.51349665654679e-163,"4","WEE1"
"TFG",1.27194074672826e-167,0.823952171032452,0.363,0.149,7.49427487972288e-163,"4","TFG"
"PTBP3",1.72816960024345e-167,0.625118831884767,0.443,0.195,1.01823752846344e-162,"4","PTBP3"
"ACBD6",1.78015782635806e-167,0.643901236485682,0.369,0.15,1.04886899129017e-162,"4","ACBD6"
"SLC25A5",2.22772879078851e-167,0.652168521133906,0.405,0.172,1.31257780353259e-162,"4","SLC25A5"
"FYTTD1",3.25419148386327e-167,0.993057646100403,0.299,0.111,1.91736962229224e-162,"4","FYTTD1"
"CDC37",4.09475576878231e-167,0.622448680900026,0.388,0.161,2.41263009896653e-162,"4","CDC37"
"SPATS2",5.63985929098369e-167,1.23261625707582,0.262,0.091,3.32300509424759e-162,"4","SPATS2"
"NDUFA12",8.72764991964841e-167,0.471708906757059,0.446,0.194,5.14233133265685e-162,"4","NDUFA12"
"ARAP2",9.07040936236988e-167,1.36043287926354,0.296,0.112,5.34428519630833e-162,"4","ARAP2"
"SNRPB",1.24286680690821e-166,0.53962491489329,0.497,0.229,7.32297122630318e-162,"4","SNRPB"
"HOMER1",2.24174077202439e-166,1.18081306372987,0.319,0.124,1.32083366287677e-161,"4","HOMER1"
"PLS3",1.36492325675233e-165,1.00043414904067,0.35,0.143,8.0421278287847e-161,"4","PLS3"
"PFN2",1.6732593051802e-165,0.716970301989738,0.345,0.137,9.85884382612173e-161,"4","PFN2"
"RAP1GDS1",2.82209355686688e-165,0.822407415522476,0.346,0.138,1.66277752370597e-160,"4","RAP1GDS1"
"GTF2I",4.99579754316325e-165,1.23526730308555,0.262,0.091,2.94352391243179e-160,"4","GTF2I"
"ZBTB7A",3.74023788921249e-164,0.600902394975408,0.465,0.21,2.203748164324e-159,"4","ZBTB7A"
"ARID1B",3.90589339428954e-164,0.791751078908398,0.354,0.145,2.3013523879154e-159,"4","ARID1B"
"BAZ1A",6.39693378280568e-164,0.720842200594586,0.441,0.197,3.76907338482911e-159,"4","BAZ1A"
"NENF",1.07819536441605e-163,0.393745456977508,0.53,0.248,6.35272708713934e-159,"4","NENF"
"ATP5F1A",1.87553392015346e-163,0.591672171680172,0.374,0.155,1.10506458575442e-158,"4","ATP5F1A"
"SENP6",2.87465213704048e-163,0.464111512227711,0.441,0.193,1.69374503914425e-158,"4","SENP6"
"BACH2",7.24239932023683e-163,1.30174510799377,0.289,0.109,4.26722167948354e-158,"4","BACH2"
"NCOA7",1.29259951656727e-162,0.911541201499902,0.401,0.172,7.61599635161437e-158,"4","NCOA7"
"TMSB10",1.90345299877066e-162,0.440539926747014,0.997,0.767,1.12151450687567e-157,"4","TMSB10"
"ACTR2",2.24820806243872e-162,0.576587820492383,0.42,0.184,1.32464419038889e-157,"4","ACTR2"
"FAM204A",3.85141533825442e-162,1.01095331239657,0.264,0.092,2.2692539172995e-157,"4","FAM204A"
"CYP51A1",4.94003059102369e-162,0.597635215195156,0.332,0.128,2.91066602423116e-157,"4","CYP51A1"
"LAMTOR4",5.8202872172895e-162,1.13572104845852,0.28,0.103,3.42931322842697e-157,"4","LAMTOR4"
"IVNS1ABP",1.08951712782524e-161,0.81133588778777,0.429,0.192,6.41943491714633e-157,"4","IVNS1ABP"
"CDH3",2.22789140881491e-161,0.768061331382081,0.446,0.197,1.31267361807375e-156,"4","CDH3"
"EIF1B",3.32970985990714e-161,1.28427561825082,0.288,0.109,1.96186504945728e-156,"4","EIF1B"
"PTPN12",5.25099076765095e-161,0.525259513915198,0.497,0.228,3.09388376029994e-156,"4","PTPN12"
"TMEM165",1.32033715565821e-160,0.943871607171263,0.338,0.136,7.77942652113819e-156,"4","TMEM165"
"RAP2B",3.33069258843951e-160,0.727854665440883,0.456,0.206,1.96244407310856e-155,"4","RAP2B"
"NR3C1",2.59283255891655e-159,0.620927067130011,0.439,0.195,1.52769694371363e-154,"4","NR3C1"
"RABGEF1",3.38526793091505e-159,1.0628794992856,0.314,0.124,1.99459986489515e-154,"4","RABGEF1"
"TBC1D22A",5.79485445059924e-159,1.46206866111757,0.267,0.098,3.41432824229307e-154,"4","TBC1D22A"
"ITCH",1.1228347895275e-158,0.927770011643351,0.344,0.141,6.61574257989604e-154,"4","ITCH"
"PSMA4",1.14469447073238e-158,0.379087480425482,0.498,0.227,6.74453982155516e-154,"4","PSMA4"
"EFHD2",1.43460527013533e-158,1.09265850904027,0.347,0.145,8.45269425163738e-154,"4","EFHD2"
"NORAD",1.81771884649299e-158,1.2335172235383,0.276,0.103,1.07099994435367e-153,"4","NORAD"
"TM9SF2",4.74413269431692e-158,0.880036269318055,0.332,0.134,2.79524298349153e-153,"4","TM9SF2"
"ZMYM2",5.39263074476907e-158,0.703470334837852,0.394,0.172,3.17733803481794e-153,"4","ZMYM2"
"PSMD8",1.93323634734279e-157,0.595786913067172,0.43,0.192,1.13906285585437e-152,"4","PSMD8"
"OSBPL8",4.38672292559558e-157,0.69031851271529,0.395,0.171,2.58465714776092e-152,"4","OSBPL8"
"SEC11A",5.75827950204382e-157,0.621626522374092,0.379,0.161,3.39277828260422e-152,"4","SEC11A"
"SYPL1",1.52730669464466e-156,1.20891405846435,0.286,0.109,8.99889104484633e-152,"4","SYPL1"
"BRAF",5.66129684220123e-156,1.07756937645264,0.275,0.101,3.33563609942496e-151,"4","BRAF"
"SSR3",7.32216690280103e-156,0.627169480162937,0.359,0.148,4.31422073913037e-151,"4","SSR3"
"SINHCAF",9.70474418494289e-156,1.01729761442759,0.269,0.098,5.71803527376835e-151,"4","SINHCAF"
"PCNX1",1.7847790903869e-155,1.29626565549465,0.255,0.091,1.05159184005596e-150,"4","PCNX1"
"CTHRC1",2.2136021144607e-155,1.03851911417833,0.33,0.134,1.30425436584024e-150,"4","CTHRC1"
"RPL17",3.42529995349849e-155,0.506253287910601,0.437,0.196,2.01818673260131e-150,"4","RPL17"
"DNAAF9",7.93239327310214e-155,1.26563119042728,0.257,0.092,4.67376611651178e-150,"4","DNAAF9"
"RNF145",9.01402942268921e-155,0.839416447131985,0.294,0.112,5.31106613584848e-150,"4","RNF145"
"CAMK2D",1.01717932605649e-154,0.972779004473528,0.293,0.112,5.99322058912487e-150,"4","CAMK2D"
"SMS",1.27979531255516e-154,0.757873216992585,0.298,0.113,7.54055398157503e-150,"4","SMS"
"ZCCHC7",1.71849163122125e-154,0.991581558958428,0.272,0.1,1.01253526911556e-149,"4","ZCCHC7"
"TGFBI",7.94965854408125e-154,1.34569349822892,0.267,0.098,4.68393881417267e-149,"4","TGFBI"
"DNAJB6",8.91983722278348e-154,0.892590598699483,0.341,0.142,5.25556809166403e-149,"4","DNAJB6"
"OSMR",1.91804640516799e-153,1.46994283015147,0.261,0.096,1.13011294192498e-148,"4","OSMR"
"ATP6V0C",2.12983170754718e-153,1.05059494536647,0.33,0.137,1.2548968420868e-148,"4","ATP6V0C"
"HNRNPR",2.32136597005113e-153,0.352585373896999,0.506,0.236,1.36774882955413e-148,"4","HNRNPR"
"CKAP4",2.86118887510032e-153,0.487168258674285,0.371,0.155,1.68581248520911e-148,"4","CKAP4"
"UXT",4.23957555995172e-153,0.862364611316016,0.309,0.121,2.49795791992356e-148,"4","UXT"
"MRC2",7.12809432477835e-153,1.03294848738033,0.264,0.096,4.1998731761594e-148,"4","MRC2"
"NUCKS11",9.71004497431944e-153,0.283500152026659,0.638,0.316,5.72115849886902e-148,"4","NUCKS1"
"SMARCC1",2.21492395853874e-152,0.530958049457694,0.448,0.207,1.30503319637103e-147,"4","SMARCC1"
"GMDS",6.45384684626356e-152,1.01674896835104,0.324,0.133,3.80260656181849e-147,"4","GMDS"
"CLASP1",7.58321659201401e-152,0.850911386429842,0.313,0.125,4.46803121601466e-147,"4","CLASP1"
"PRNP",1.1168444912943e-151,1.15437245750647,0.327,0.136,6.58044774270603e-147,"4","PRNP"
"CDKAL1",1.14510329812731e-151,1.19324505064126,0.267,0.099,6.74694863256613e-147,"4","CDKAL1"
"PCYT1A",1.30193645103431e-151,1.18829365887276,0.296,0.117,7.67100956949414e-147,"4","PCYT1A"
"ZNHIT1",2.98715560574238e-151,0.829134691953243,0.298,0.116,1.76003208290341e-146,"4","ZNHIT1"
"SLC20A1",3.45094715694409e-150,0.876452055166611,0.3,0.117,2.03329806487146e-145,"4","SLC20A1"
"RRAS2",9.43439305945391e-150,1.18101556815789,0.313,0.128,5.55874439063024e-145,"4","RRAS2"
"LAMTOR5",1.56335622608874e-149,1.31910010698583,0.267,0.101,9.21129488411484e-145,"4","LAMTOR5"
"SNU13",2.00632949453409e-149,0.475428089191971,0.458,0.21,1.18212933817948e-144,"4","SNU13"
"CD9",2.42310980235515e-149,0.474366208437731,0.599,0.291,1.42769629554765e-144,"4","CD9"
"HIVEP1",4.07536535542601e-149,1.04453170532323,0.329,0.137,2.40120526741701e-144,"4","HIVEP1"
"WWC2",4.95944678101868e-149,0.940492379918825,0.275,0.104,2.92210604337621e-144,"4","WWC2"
"RNF213",1.43636004615257e-148,0.865289310631032,0.381,0.167,8.46303339193094e-144,"4","RNF213"
"DDR1",2.49411618139802e-148,1.30852039336811,0.255,0.094,1.46953325407971e-143,"4","DDR1"
"TUBB4B1",4.52802849803552e-148,0.388184960812759,0.604,0.302,2.66791439104253e-143,"4","TUBB4B"
"SH3RF1",6.17993630866631e-148,1.17431422498958,0.315,0.129,3.64121847306619e-143,"4","SH3RF1"
"C12orf57",6.89047062258988e-148,0.326105332947365,0.478,0.222,4.05986529082996e-143,"4","C12orf57"
"NACA",1.32441340754217e-147,0.473197957207618,0.968,0.611,7.80344379723844e-143,"4","NACA"
"CACUL1",3.91045985113726e-147,1.20004531399848,0.265,0.1,2.30404294429007e-142,"4","CACUL1"
"SSR4",3.91524310279084e-147,0.480360920183943,0.481,0.226,2.30686123616436e-142,"4","SSR4"
"FBXL17",6.01647458004333e-147,1.17576283332818,0.254,0.093,3.54490682256153e-142,"4","FBXL17"
"EIF4EBP1",1.99428552498117e-146,1.27343438384505,0.253,0.092,1.1750330313189e-141,"4","EIF4EBP1"
"GNG4",3.09615525666627e-146,1.42400866782458,0.268,0.103,1.82425467722777e-141,"4","GNG4"
"REEP5",3.71432480550124e-146,0.555940380840295,0.397,0.176,2.18848017540133e-141,"4","REEP5"
"MID1",4.68286440749929e-146,1.41085439391466,0.257,0.095,2.75914370889858e-141,"4","MID1"
"HSPH1",5.2827544318727e-146,0.569256636660578,0.391,0.172,3.11259891125939e-141,"4","HSPH1"
"RRAS",1.11082800351686e-145,1.33013586111464,0.254,0.094,6.54499859672132e-141,"4","RRAS"
"GBE1",2.13388761785213e-145,1.01794902949063,0.287,0.112,1.25728658443848e-140,"4","GBE1"
"ZNF609",4.03597497521031e-145,0.639447362224272,0.335,0.14,2.37799645539391e-140,"4","ZNF609"
"TPT1",1.69333744167522e-144,0.331585673880542,0.999,0.889,9.97714420635041e-140,"4","TPT1"
"DSC2",2.42759134724397e-143,0.456547581229996,0.405,0.181,1.43033682179615e-138,"4","DSC2"
"RIF1",3.01339853375728e-143,0.947905443192709,0.273,0.104,1.77549441608979e-138,"4","RIF1"
"RNF149",9.0015341901427e-143,1.02674278176295,0.321,0.135,5.30370394483208e-138,"4","RNF149"
"EIF2A",9.90293792282452e-143,0.354706099780695,0.466,0.218,5.8348110241282e-138,"4","EIF2A"
"SSB",1.17949982806398e-142,0.355245886985634,0.489,0.23,6.94961298695296e-138,"4","SSB"
"SH3PXD2A",1.34043605366773e-142,0.691261677120296,0.38,0.167,7.89784922821025e-138,"4","SH3PXD2A"
"YWHAQ",1.53181749199331e-142,0.355606949935717,0.638,0.325,9.02546866282456e-138,"4","YWHAQ"
"DYNC1LI1",2.10037644169779e-142,1.18034960000213,0.259,0.098,1.23754179944834e-137,"4","DYNC1LI1"
"SSBP1",2.57782812838046e-142,0.508953764830634,0.375,0.164,1.51885633324177e-137,"4","SSBP1"
"MACROH2A1",2.61556007627163e-142,0.45001213282131,0.434,0.201,1.54108799693924e-137,"4","MACROH2A1"
"CARMIL1",3.02106181572724e-142,1.21486955801266,0.283,0.112,1.78000962182649e-137,"4","CARMIL1"
"PDGFA",7.10396602370201e-142,0.905060922644299,0.311,0.127,4.18565678116522e-137,"4","PDGFA"
"ANO6",2.4838711411209e-141,1.12478611022248,0.288,0.115,1.46349687634844e-136,"4","ANO6"
"ZC3H13",4.07281475127172e-141,0.769627143869622,0.306,0.124,2.3997024514493e-136,"4","ZC3H13"
"RBM8A",8.78316747304258e-141,0.769854074689998,0.309,0.127,5.17504227511669e-136,"4","RBM8A"
"ARHGAP29",3.28702678574862e-140,0.726376664397283,0.272,0.103,1.93671618216309e-135,"4","ARHGAP29"
"ATP5PF",7.63383210352472e-140,0.488311826901791,0.393,0.176,4.49785387539676e-135,"4","ATP5PF"
"TOMM7",1.71633051773814e-139,0.356760659259202,0.535,0.263,1.01126194105131e-134,"4","TOMM7"
