"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.43109719722802e-70,0.514114663677541,0.128,0.345,8.43202468606751e-66,"0","EIF6"
2.22209787741785e-70,1.18303112148124,0.639,0.838,1.3092600693746e-65,"0","HNRNPA2B1"
7.56454683984283e-70,0.443847437187928,0.103,0.294,4.4570309980354e-65,"0","NSD3"
1.00124720192921e-69,0.49147781731799,0.125,0.337,5.89934851376693e-65,"0","MYCBP2"
1.03142601995162e-69,0.497665379087019,0.193,0.477,6.07716210955492e-65,"0","ANKRD17"
1.51617521847135e-69,0.387035984122738,0.098,0.282,8.93330438723321e-65,"0","ARID5B"
1.08391552515661e-68,0.30034805436308,0.27,0.64,6.38643027422277e-64,"0","POLR1D"
1.09778516480622e-68,3.10080502304067,0.279,0.138,6.46815019103823e-64,"0","HMGB2"
1.4187995673834e-68,0.443507215737305,0.104,0.294,8.35956705102301e-64,"0","YTHDF2"
1.58083352441838e-68,0.554271397423635,0.177,0.442,9.31427112587311e-64,"0","WNK1"
4.96960371951706e-68,0.464440193597472,0.102,0.289,2.92809051153945e-63,"0","CELF1"
5.34229169460474e-68,0.391899402275092,0.082,0.25,3.14767826646111e-63,"0","RBM6"
7.36261707315022e-68,0.289746748750873,0.087,0.26,4.33805397950011e-63,"0","ADAM10"
8.64800038116823e-68,0.47726182927938,0.105,0.295,5.09540182458432e-63,"0","PDS5A"
1.46132236748496e-67,0.487729242407856,0.146,0.375,8.61011138922138e-63,"0","AFDN"
6.03664512185222e-67,0.561134469269122,0.829,0.981,3.55679130579533e-62,"0","RPS24"
1.74402012840079e-66,0.507596590882986,0.114,0.309,1.02757665965374e-61,"0","RALBP1"
3.28299726350921e-66,3.18387403917051,0.297,0.166,1.93434198765962e-61,"0","UQCC2"
5.60507392117905e-66,0.497705445291527,0.223,0.534,3.3025095543587e-61,"0","UBE2K"
6.94218664411723e-66,2.22098377373152,0.467,0.455,4.09033637071387e-61,"0","SF3B1"
7.23566068479202e-66,0.506541754118154,0.858,0.988,4.26325127547946e-61,"0","HSP90AB1"
8.67262730642878e-66,0.627844316684241,0.839,0.989,5.10991200894784e-61,"0","ACTB"
9.09833738612491e-66,0.360680772978832,0.09,0.262,5.36074038790479e-61,"0","KDM1A"
3.53283267004514e-65,0.414597111354242,0.092,0.265,2.0815450091906e-60,"0","CHD6"
6.02348062037015e-65,0.515972191314597,0.143,0.364,3.54903478152209e-60,"0","ROCK1"
7.40398301595178e-65,0.461825160914558,0.238,0.565,4.36242679299879e-60,"0","U2SURP"
9.39849738898119e-65,2.45444032899834,0.418,0.355,5.53759466158772e-60,"0","UBE2B"
1.25215154062455e-64,0.580204588911989,0.129,0.336,7.37767687735985e-60,"0","CAPZA1"
1.77789942207887e-64,0.564680935590108,0.108,0.295,1.04753833948887e-59,"0","COPE"
1.99707399622828e-64,0.482578231902371,0.097,0.274,1.17667599857771e-59,"0","PHF20L1"
2.86386878042691e-64,0.44435445668062,0.221,0.525,1.68739148542753e-59,"0","ATP5MG"
5.95806998799699e-64,0.484520076427793,0.103,0.285,3.51049483692783e-59,"0","SBDS"
8.1978927697758e-64,0.545160521734358,0.131,0.34,4.8301984199519e-59,"0","RAD50"
2.34996960360246e-63,0.541108294546787,0.127,0.33,1.38460209044257e-58,"0","RTF1"
3.13086654541227e-63,0.582511719412668,0.089,0.256,1.84470656855691e-58,"0","DPM1"
6.20076918584739e-63,0.541563327212123,0.137,0.35,3.65349320430128e-58,"0","PSMB2"
1.12209523643969e-62,0.499565523038937,0.169,0.413,6.61138513310268e-58,"0","ACTR3"
3.18742895576505e-62,0.420966479066837,0.257,0.597,1.87803314073677e-57,"0","SEPTIN7"
4.76735725885789e-62,1.62950850821203,0.547,0.661,2.80892689691907e-57,"0","HNRNPAB"
4.79131819944266e-62,0.598167286224552,0.136,0.347,2.82304468311161e-57,"0","IK"
